username,date,variation,rating,comment
rryanalrizky,2022-02-02 15:38:01,,5,"Bahan:lumayan
Kualitas:lumayan
Harga:murah

Alhamdulillah paketan sdh sampai... makasih ya........."
w*****6,2022-02-04 16:28:48,,5,"Bahan:bahannya tebal
Kualitas:bagus
Harga:murah

pertama kali beli di sini suka banget, nyesel cuma beli satu"
rifqinadia,2022-02-07 06:02:52,,5,"Bahan:bagus
Kualitas:bagus
Harga:bagus

Bagus hrgnya murah tp ga murahan..suka"
jesikanopia,2022-02-03 21:10:37,,5,"Bahan:wort it sihh dgn harga segini, bahannya juga lumaya tebel
Kualitas:bagus
Harga:mantap

bahannya ga terlalu tipis"
kikystiyawan,2022-02-10 17:29:51,,5,"Bahan:bahan lembut
Kualitas:okelah
Harga:murah.

Penjual amanah. Kurir ramah. Pengiriman cepat. Terimakasih, next pesen lagi."
dagangan_ku.id,2022-01-28 13:21:21,,4,"Masker y sdh sampe, orderan & jumlah sesuai, bahan jg sesuai ekspektasi. Tq seller & bang kurir..."
haihaizura,2022-01-22 12:43:11,,4,"Bahan:semi kain(?) lembut
Kualitas:biasa aja
Harga:terjangkau

Bahannya lembut cuma agak tipis gitu ya, pas di pake, bagian lajur depannya ikut bengkok gitu. But, its okey."
dewiwita85,2022-01-10 14:13:54,,5,"Bahan:ok
Kualitas:ok
Harga:murah

Ok sesuai pesanan, harga murah  bahnnya juga ok gk tipis.... terima kasi seller juga shopee semoga makin sukses...."
rizakurniawati11,2022-01-04 19:02:29,,3,"Bahan:tipis
Kualitas:lumayan
Harga:ok

Bagus sih cuman tipis bngtt
Sesuai lah SMA hargaa..
Its okkk cpt bngt pengiriman nya"
a*****h,2022-01-20 17:29:53,,4,"Bahan:lumayan
Kualitas:standar
Harga:murah

Bahannya lumayan bagus tp untuk bagian talinya rawan putus, harus hati-hati"
d*****5,2022-01-05 16:14:41,,5,"Kualitas:ok
Harga:ok
Bahan:ok

Terimakasih barangnya sudah sampai,,, pengiriman nya cepat,,, pokoknya recommend👍👍"
m*****3,2022-01-05 21:09:51,,4,"Bahan:tips
Kualitas:biasa aja
Harga:oke

gataauu ya apes nya aku aja mungkin. ini dapet masker yang ada tulisan nya gt, soalnya di testi orang² lumayan tebel n polosan kayaknya si. tp agak kecewa aja"
k*****i,2021-12-17 13:44:52,,5,"Bahan:agak tipis

Bahannya agak tipis tpi GPP sesuai laah SM hargaa yang segitu,trimakasihhh bagusss kok👍👍"
_gangannbotakk,2021-12-30 18:45:23,,5,"Bahan:bagus
Kualitas:lumayan bagus
Harga:murah bangett

Barang nya aman bangett next order lagi🥰"
novikamey,2022-01-04 04:00:14,,4,"Bahan:tipis
Kualitas:sesuai harga
Harga:terjangkau

Ya sesuai lah ya sama harga, dapet banyak"
,2021-11-29 22:37:26,,1,"Harga:Murah
Bahan:Tipis banget
Kualitas:-

Maskernya sangat tipis. Untuk pengiriman cepat dan kurir ramah"
luluarchhyw_,2021-11-17 18:17:09,,5,"Harga:murah menurut sy
Bahan: sesuai harga, nyaman, pas, gaa pengap
Kualitas:bagus cuma buat sekolah si :)

pas nih buat anak sekolah hehe :) , maskernya wangii"
a*****i,2021-12-09 15:13:14,,4,"Harga:terjangkau
Bahan:lumayan bagus
Kualitas:sedang"
t*****0,2021-10-31 11:35:05,,5,"Harga:murah
Bahan:tebel
Kualitas:bagus

Walopun ga sesuai sama gambar tp datengnya bagus muat juga di pipi tembem enak di pake ga kecewa👍saran gambar di sesuaikan sama barang yang di kirim🙏"
rindipuspitaandiani,2021-11-26 17:58:48,,5,"Harga:lumayan
Bahan:bagus
Kualitas:bagus

pengiriman lumayan"
b*****r,2021-12-04 14:08:21,,5,Sukaa sm maskernyaa❤kualitasnya baguss. Next bakal beli lagi disini
nabiilahsyimmm,2021-11-04 07:52:30,,3,"Harga:terjangkau
Bahan:ga kasar ga tipis
Kualitas:6/10 si

pdhl udah minta klo mau dikirim harus ada embos care nya tpi ini gda, cmn dos nya doangg haha tp gpp deh mungkin ada harga ada kualitas, pengirimannn lama banget!!!"
l*****1,2021-10-02 15:12:03,,2,"Harga:STANDAR
Bahan:TIPIS, NRAWANG BANGET
Kualitas:BURUK

mohon maaf ya sebelumya.. Kalo mau kirim di cek dulu atuh 1 1 kek apa gimana.. Masak yg sebelah tebel yg sebelah tipis nrawang kek gitu.. Ya x kalo di pakek pantes ngk nya.. Kalo jualan kwalitas itu no 1 ya ka.. Yg amanah juga.. Kiranya kalow kayak gitu mending ngk usah di jual. 🙏🏻"
dier.akankaya1001,2021-10-28 12:33:26,,5,"Harga:standar 
Bahan:kapas
Kualitas:standar

Alhamdulillah paket sampe dengan Estimasi yg cepat thank you 🙏🙏"
a*****2,2021-08-20 19:17:39,,5,"Harga:terjangkau
Bahan:lembut tapi tipis bgt
Kualitas:standar

maskernya kayaknya lebih dari 50 makasih ya seller tapi agak kecewa si soalnya banyak sekitar 13 masker yg garis titik titik dihidung kanan kiri ga sama melenceng gitu jadi kalo dipake kaya kurang bagus trs tipis bgt si ini tapi bahannya lembut gapanas suka deh, seller jg ramah bgt, sukses selalu❤️"
muhammadrizkonhabibi,2021-10-16 10:24:03,,5,"Harga:terjangkau
Bahan:Lumayan
Kualitas:original

Barang real pic,respon baik,pengiriman lumaya cepat thxx👍"
n*****y,2021-10-14 09:14:48,,5,"Harga:terjangkau
Bahan:tebal
Kualitas:bagus

Jd pengen beli lg min"
r*****i,2021-09-30 14:41:24,,3,"Harga:mayan
Bahan:b aja
Kualitas:b aja

ga real pict, di postingan seperti apa, yng dikirim apa, aneh."
jastipbyfebe,2021-08-19 15:44:21,,5,"Harga:murah banget😍
Bahan:agak tipis
Kualitas:lumayan

lumayan lah buat ganti2 an sehari hari mah. harga lebih murah dari toko lain. tp pengiriman lumayan lama pdhl sama2 jogja biasanya besoknya dah smpe"
