username,date,variation,rating,comment
i*****2,2022-01-17 13:27:26,35ML.Victoria Secret,5,"alhamdulillah paketttnyaa udah datenggg
parfumnya harum bangett sih, bakalan trus beli dsini😍"
y*****a,2022-01-07 05:51:07,35ML.Bubble Gum,5,"Wangi:wangi
Ketahanan:lumayan
Kemasan:aman krn pake bablewarb dr penjual nya

Order yg ke 2x nya disini oke bgt anak saya suka wanginya dan bnyk varian nya
Pengemasan lama krn ivent mungkin yaa
Oke bgt selebih nya
Mksh sehat dan sukses selalu ya"
vhanshant,2021-12-14 19:59:42,35ML.Bubble Gum,5,"Alhamdulilah udah sampek , pengiriman lumayan cepat , udah langganan ditoko inii , semoga selalu amanahh , rekomendedd , Alhamdulilah udah sampek , pengiriman lumayan cepat , udah langganan ditoko inii , semoga selalu amanahh , rekomendedd , Alhamdulilah udah sampek , pengiriman lumayan cepat"
m*****2,2022-01-23 13:16:32,35ML.Black Opium,5,"Wangi:lumayan
Ketahanan:sedang
Kemasan:sedang

Wangii parfumnya Alhamdulillah sudah sampai🙏 Terimakasihh kakk"
maharani_12.03,2022-01-21 19:22:48,35ML.Jo malone,5,"Wangi:enakkk ,segerr
Ketahanan:24jamm
Kemasan:bagusss 

terimakasih seller untukk pengiriman nyaa aman,tidak ada yang pecah dan dibonusin satu heheh.dan respon baik maaf ya ka aga sedikit bawel wkwkw.tpii aku senenggg penjual ramahhh heheh ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️💝💜💜💜💜💜💝💝💝💝💝💝💝💝"
c*****.,2022-01-07 08:10:11,35ML.Nagita Slavina,5,"Wangi:mantap
Ketahanan:lama poll
Kemasan:bagusss

Mantap poll, Barangnya bagus Kalian Yg mau order langsung aja Dehhh cusss, karna ini bagus Banget Gaes"
xmegxlh9mt,2022-01-11 19:40:18,35ML.Lovely,5,"Ketahanan:lumayan tahan lamaa
Kemasan:cakepp
Wangi:wangggiiilllaahh

Next order lagiiii beib😍😍😍😍"
kartinalia01,2022-01-15 08:35:43,35ML.Black Opium,5,"Kemasan:bagus banget
Wangi:banget
Ketahanan:tidak tahan lama

Bau wangi tapi tidak tahan lama terus kemasannya bagus jadi dengan harga segitu menurutku worth it, kuy beliiiiiiiiiiiiiiii keburu abiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiis"
n*****9,2022-01-07 18:54:48,35ML.Bubble Gum,5,"Harga paling murah dan cocok dari dulu pakai ini, bakalan jadi langganan"
ulfinasifaul,2022-01-18 17:49:18,35ML.Switbabies,4,"So far Okelah, thanks kurir sudah kirim paket saya dengan aman"
lcgtfpurdj,2022-01-26 14:09:54,35ML.Lovely,3,"Dapet banyak, isi penuh, cuman harumnya tidak seperti yang biasanya saya beli yang model rol, lebih wangi yang model rol"
luqyanakha,2022-01-08 19:00:42,35ML.Bubble Gum,5,"Ketahanan:belum tau
Kemasan:kaca
Wangi:enak

Pengemasan aman.ga ada pecah tau pun bocor.wangi enak tapi yg vanilla aneh aku tak suka."
n*****9,2022-01-07 18:50:20,35ML.White Musk,5,Yang parfum bodyshop itusih yang bakal aku langganan terus💆🏼‍♀️🥰🥰
alfath.parfums,2022-01-04 10:34:07,35ML.Bvlgari Man,5,"Wangi:lmyn
Ketahanan:yagtlah
Kemasan:30ml

swetbbais wnaginya ga kyk yg pertama ini wangi johson bukka swetbabis, chnel jg wangi johson"
tinta_arsitektur,2022-01-13 21:43:15,35ML.Bvlgari Man,5,"Ketahanan:lama mungkin. belum coba
Kemasan:aman banget karna pakek dus dan bubble wrap
Wangi:banget

Trimakasih banyak untuk kurir yang rela panas paanasan demi anter paket pelanggan shoopee... Trimakasih seller..."
c*****7,2022-01-10 07:05:27,35ML.Dunhill blue,5,"Sukak banget,   kali ini sesuai sama pesanan.  Makasih ya kak.  Next order lagi insya Allah"
e*****5,2022-01-25 20:02:02,35ML.Taylor Swift,4,"Wangi:produk enak banget, berasa manis gitu
Ketahanan:lumayan lama
Kemasan:produk baik"
